@relation 'KDDTest21U2R-weka.filters.unsupervised.attribute.Remove-R2-3,5,8,12,15-18,20,22-28,31-32,34-38'
@attribute 'duration' real
@attribute 'land' {0,1}
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'logged_in' {0,1}
@attribute 'num_compromised' real
@attribute 'root_shell' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'is_guest_login' {0,1}
@attribute 'srv_count' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,0,0,0,0,0,0,3,81,81,1,2,16,2,0
0,0,0,0,1,0,0,0,0,0,1,9,191,0.11,1,55,2,0
0,0,0,0,0,0,0,0,0,0,38,255,38,0.15,3,50,2,0
2362,0,0,0,1,0,0,0,0,0,1,24,1,0.04,1,61,3,0
0,0,0,0,0,0,0,0,0,0,1,139,15,0.11,1,20,2,0
0,0,0,0,0,0,0,0,0,0,6,255,9,0.27,3,50,2,0
0,0,0,0,0,0,0,0,0,0,182,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,247,119,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,453,255,255,0.94,3,50,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,220,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,4,255,255,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
27,0,0,7,1,0,0,0,0,1,1,255,89,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,5,255,5,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,240,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,132,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,10,253,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,194,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,235,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.93,3,50,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,1,3,50,2,0
0,0,0,0,1,0,0,0,0,0,4,255,26,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,255,8,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,509,255,254,0.95,3,50,2,0
0,0,0,0,1,0,0,0,0,0,10,255,224,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,22,253,22,0.14,3,45,2,0
0,0,0,0,1,0,0,0,0,0,3,255,208,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,166,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,181,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,9,9,0.11,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.64,1,45,5,0
0,0,0,0,1,0,0,0,0,0,2,2,2,0.5,1,25,2,0
0,0,0,0,0,0,0,0,0,0,14,255,15,0.25,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,255,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,222,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,175,191,119,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,3,255,10,0,1,55,2,0
31,0,0,0,0,0,0,0,0,0,4,13,12,0.92,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,53,0.21,1,20,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,124,22,0.18,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,31,19,0.03,1,20,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,1,3,50,2,0
0,0,0,0,1,0,0,0,0,0,2,2,2,0.5,1,55,2,0
0,0,0,0,1,0,0,0,0,0,5,255,240,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.95,3,50,2,0
0,0,0,0,0,0,0,0,0,0,12,255,13,0.38,3,50,2,0
26,0,0,7,1,0,0,0,0,1,1,176,74,0.01,1,20,2,0
0,0,0,0,0,0,0,0,0,0,343,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,255,255,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,14,255,14,0.24,3,50,2,0
0,0,0,0,0,0,0,0,0,0,4,255,254,0,3,50,2,0
0,0,0,0,1,0,0,0,0,0,2,249,198,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,235,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,216,255,255,0.01,3,12,2,0
90,0,0,1,1,0,0,0,0,0,1,148,1,0.01,1,20,2,1
0,0,0,0,0,0,0,0,0,0,508,255,255,0.8,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,107,0.42,1,20,2,0
0,0,0,0,0,0,0,0,0,0,142,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,191,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,12,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,10,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,128,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,255,255,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,101,1,0.2,1,45,2,0
0,0,0,0,0,0,0,0,0,0,1,255,10,0,1,45,1,1
0,0,0,0,1,0,0,0,0,0,2,50,194,0.02,1,55,2,0
0,0,0,0,0,0,0,0,0,0,174,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,106,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,255,28,0.19,2,15,2,0
0,0,0,0,0,0,0,0,0,0,264,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,507,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,162,255,255,0.82,3,50,2,0
0,0,0,0,0,0,0,0,0,0,238,255,255,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,164,62,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.99,3,50,2,0
0,0,0,0,0,0,0,0,0,0,230,231,177,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,31,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,325,255,255,0.99,3,50,2,0
0,0,0,0,0,0,0,0,0,0,154,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,3,255,255,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,508,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,143,0,1,55,1,0
0,0,0,0,0,0,0,0,0,0,1,230,228,0,3,50,2,0
0,0,0,0,1,0,0,0,0,0,2,33,255,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,13,244,13,0.11,3,45,2,0
0,0,0,0,0,0,0,0,0,0,2,255,103,0.4,1,20,2,0
0,0,0,0,1,0,0,0,0,0,4,255,100,0,1,25,2,0
1,0,0,0,1,0,0,0,0,0,4,255,31,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,509,255,254,0.89,3,50,2,0
1,0,0,0,1,0,0,0,0,0,2,239,190,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,118,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,148,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,7,24,154,0.04,1,25,2,0
0,0,0,0,0,0,0,0,0,0,260,255,255,0.99,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,253,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.84,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.71,1,45,5,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,9,255,9,0.89,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,36,7,0.19,1,20,2,0
0,0,0,0,0,0,0,0,0,0,22,255,255,0.22,3,50,2,0
39,0,0,0,1,0,0,0,0,0,1,210,25,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,2,255,254,0,3,50,2,0
0,0,0,0,1,0,0,0,0,0,3,255,225,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,3,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,1,4,2,0.5,1,20,2,1
0,0,0,0,0,0,0,0,0,0,1,255,252,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,80,4,0.01,1,45,1,1
0,0,0,3,1,0,1,0,0,0,1,15,78,0.07,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,65,7,0.11,1,20,2,0
0,0,0,0,0,0,0,0,0,0,252,179,156,0.46,3,12,2,0
0,0,0,0,0,0,0,0,0,0,214,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,354,255,255,0.99,3,50,2,0
0,0,0,0,0,0,0,0,0,0,509,255,254,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,109,31,0.2,1,20,2,0
1,0,0,0,0,0,0,0,0,0,2,80,21,0.08,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,9,9,0.11,3,50,2,0
0,0,0,0,0,0,0,0,0,0,18,255,18,0.07,3,50,2,0
0,0,0,0,1,0,0,0,0,0,1,148,200,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,145,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,120,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,132,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,214,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,498,255,255,0.94,3,50,2,0
0,0,0,0,0,0,0,0,0,0,17,230,75,0.33,1,20,2,0
0,0,0,0,1,0,0,0,0,0,3,255,165,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,15,0.01,1,25,1,0
0,0,0,0,0,0,0,0,0,0,1,255,50,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,204,131,108,0.27,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,163,48,0.29,1,20,2,0
0,0,0,0,0,0,0,0,0,0,10,255,10,0.96,3,45,2,0
804,0,3,7,1,49,1,145,1,0,1,18,4,0.06,1,61,2,1
0,0,0,0,0,0,0,0,0,0,6,255,15,0.45,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.42,1,45,5,0
0,0,0,0,0,0,0,0,0,0,401,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,174,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,505,255,255,0.97,3,50,2,0
31,0,0,1,1,1,0,1,2,0,1,255,172,0,1,61,2,1
0,0,0,0,0,0,0,0,0,0,1,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,474,255,255,0.94,3,50,2,0
0,0,0,0,0,0,0,0,0,0,359,255,255,0.99,3,50,2,0
3616,0,0,0,0,0,0,0,0,0,1,12,7,0.08,1,1,5,0
0,0,0,0,0,0,0,0,0,0,394,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,61,9,0.15,3,12,2,0
0,0,0,0,0,0,0,0,0,0,121,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,414,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,81,25,0.31,1,20,2,0
0,0,0,0,0,0,0,0,0,0,11,255,19,0.58,3,50,2,0
0,0,0,0,0,0,0,0,0,0,4,255,254,0.02,3,50,2,0
0,0,0,0,0,0,0,0,0,0,228,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,6,255,255,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,195,255,253,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,4,2,18,1,2,16,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,16,2,0
0,0,0,0,0,0,0,0,0,0,1,255,6,0.02,1,20,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,53,16,0.23,1,20,2,0
0,0,0,0,0,0,0,0,0,0,40,255,255,0.15,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,77,2,0.01,1,45,1,1
0,0,0,0,0,0,0,0,0,0,511,255,255,0.94,3,50,2,0
0,0,0,0,0,0,0,0,0,0,15,255,21,0.08,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,255,5,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,99,255,255,0.38,3,50,2,0
99,0,0,101,1,0,0,0,100,0,1,12,1,0.08,1,20,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.85,3,50,2,0
0,0,0,0,0,0,0,0,0,0,49,255,54,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.32,1,45,5,0
0,0,0,0,0,0,0,0,0,0,172,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,122,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,206,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,8,255,24,0.09,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,29,253,0.03,1,25,7,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.94,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,3,1,3,50,2,0
0,0,0,0,1,0,0,0,0,0,7,255,239,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,10,255,247,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,184,99,0.54,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,2,245,0.5,1,25,8,0
0,0,0,0,0,0,0,0,0,0,177,255,241,0.29,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,30,1,0.7,1,45,2,0
0,0,0,0,0,0,0,0,0,0,2,255,3,0.01,2,15,2,0
0,0,0,0,0,0,0,0,0,0,278,205,182,0.53,3,12,2,0
0,0,0,0,0,0,0,0,0,0,172,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.83,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,90,19,0.12,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,255,18,0,1,45,1,1
0,0,0,0,0,0,0,0,0,0,509,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,172,33,0.19,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,255,201,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,74,12,0.16,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,250,248,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,175,39,0.22,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,1,255,1,1,25,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.85,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,255,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,226,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.96,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.94,3,50,2,0
0,0,0,0,1,0,0,0,0,0,1,255,15,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,255,121,0.47,1,20,2,0
0,0,0,0,0,0,0,0,0,0,188,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,253,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,255,0,3,50,2,0
42689,0,0,0,0,0,0,0,0,0,3,51,196,0.02,1,55,8,0
0,0,0,0,0,0,0,0,0,0,1,105,39,0.37,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,1,153,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,32,199,159,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,254,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.91,3,50,2,0
0,0,0,0,0,0,0,0,0,0,90,255,90,0.35,3,50,2,0
12,0,0,0,0,0,0,0,0,0,1,255,1,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,2,255,2,0.92,3,45,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,4,255,255,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.91,3,50,2,0
1,0,0,0,1,0,0,0,0,0,1,26,2,0.04,1,61,2,1
0,0,0,0,0,0,0,0,0,0,1,2,1,0.5,1,20,2,1
0,0,0,0,0,0,0,0,0,0,511,255,255,0.95,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,240,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,210,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,10,255,10,0.65,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.42,1,45,5,0
0,0,0,0,0,0,0,0,0,0,7,255,7,0.13,3,50,2,0
0,0,0,0,0,0,0,0,0,0,240,255,254,0,3,12,2,0
16500,0,0,0,1,796,1,878,0,0,1,29,3,0.03,1,61,2,0
0,0,0,0,0,0,0,0,0,0,150,255,254,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,220,218,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,92,92,1,2,16,2,0
0,0,0,0,0,0,0,0,0,0,503,255,255,0.82,3,50,2,0
0,0,0,0,0,0,0,0,0,0,213,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,235,255,252,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,117,240,181,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,255,228,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,346,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.89,3,50,2,0
0,0,0,0,0,0,0,0,0,0,144,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,231,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,221,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,9,255,9,0.98,3,50,2,0
0,0,0,0,0,0,0,0,0,0,11,255,11,0.99,3,50,2,0
0,0,0,0,0,0,0,0,0,0,5,255,240,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,222,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,11,255,11,0.9,3,50,2,0
0,0,0,0,1,0,0,0,0,0,2,255,24,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,186,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,25,255,255,0.09,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.85,3,50,2,0
0,0,0,0,0,0,0,0,0,0,8,255,227,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,4,255,253,0.01,3,50,2,0
20,0,0,0,1,0,0,0,0,0,1,201,42,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,162,255,255,0.01,3,12,2,0
30,0,0,0,1,0,0,0,1,0,1,235,17,0,1,61,2,1
0,0,0,0,0,0,0,0,0,0,1,255,52,0.2,1,20,2,1
0,0,0,0,0,0,0,0,0,0,237,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,3,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,115,255,253,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.28,1,45,5,0
0,0,0,0,0,0,0,0,0,0,4,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.84,3,50,2,0
0,0,0,0,0,0,0,0,0,0,30,255,254,0.11,3,50,2,0
0,0,0,0,0,0,0,0,0,0,24,255,24,0.91,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,210,209,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.95,3,50,2,0
0,0,0,0,0,0,0,0,0,0,507,255,255,0.83,3,50,2,0
41,0,0,0,1,0,0,0,0,0,1,147,2,0.01,1,61,2,0
0,0,0,0,0,0,0,0,0,0,142,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,4,2,26,1,2,16,2,0
0,0,0,0,0,0,0,0,0,0,160,255,244,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,9,32,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,113,195,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,62,18,0.18,1,20,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.9,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.93,1,45,5,0
6103,0,0,0,0,0,0,0,0,0,1,46,20,0.02,1,1,5,0
731,0,0,0,1,3,0,0,0,0,1,255,61,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,15,192,56,0.29,1,20,2,0
0,0,0,0,0,0,0,0,0,0,6,255,6,1,3,45,2,0
0,0,0,0,1,0,0,0,0,0,16,255,89,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,311,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,161,255,252,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.41,1,45,5,0
0,0,0,0,0,0,0,0,0,0,3,121,145,0.09,2,15,2,0
21,0,0,4,1,0,0,0,0,1,2,255,90,0,1,20,2,0
0,0,0,0,0,0,0,0,0,0,194,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,255,252,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,232,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,192,255,255,0,3,12,2,0
3,0,0,0,0,0,0,0,0,0,2,160,2,0.96,1,34,5,0
0,0,0,0,0,0,0,0,0,0,404,255,254,0,3,12,2,0
3,0,0,0,0,0,0,0,0,0,2,36,2,0.92,1,50,5,0
0,0,0,0,0,0,0,0,0,0,268,195,172,0.51,3,12,2,0
0,0,0,0,0,0,0,0,0,0,363,255,255,0.93,3,50,2,0
0,0,0,0,0,0,0,0,0,0,15,190,53,0.28,1,20,2,0
0,0,0,0,0,0,0,0,0,0,509,255,255,0.92,3,50,2,0
0,0,0,0,0,0,0,0,0,0,151,255,255,0.01,3,12,2,0
35,0,0,1,1,0,0,0,0,0,1,221,3,0,1,20,2,1
0,0,0,0,1,0,0,0,0,0,1,249,186,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,231,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,9,255,241,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,11,255,11,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,13,255,17,0.57,3,50,2,0
0,0,0,0,1,0,0,0,0,0,7,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,192,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,209,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,4,255,123,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,382,255,255,0.86,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.54,1,45,5,0
28,0,0,0,1,0,0,0,0,0,1,255,1,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,4,255,241,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,230,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,161,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,70,69,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,4,255,255,0,3,50,2,0
0,0,0,0,0,0,0,0,0,0,238,255,254,0,3,12,2,0
1,0,0,0,1,0,0,0,0,0,1,143,52,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,125,255,234,0.09,3,12,2,0
0,0,0,0,0,0,0,0,0,0,4,255,254,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,69,255,74,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,0.87,3,50,2,0
0,0,0,0,0,0,0,0,0,0,5,255,225,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,160,158,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,510,255,255,1,3,50,2,0
0,0,0,0,0,0,0,0,0,0,237,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,255,2,0.97,3,50,2,0
0,0,0,0,0,0,0,0,0,0,184,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,153,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,203,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,15,255,210,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,511,255,255,0.85,3,50,2,0
0,0,0,0,0,0,0,0,0,0,187,255,228,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,202,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,255,255,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,155,154,0.01,3,50,2,0
0,0,0,0,0,0,0,0,0,0,2,255,30,0,1,45,2,1
0,0,0,0,0,0,0,0,0,0,2,255,24,0,1,45,2,1
1,0,0,0,1,0,0,0,0,0,3,255,67,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,223,255,255,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,2,20,1,2,16,2,0
0,0,0,0,1,0,0,0,0,0,2,2,2,0.5,1,25,2,0
0,0,0,0,0,0,0,0,0,0,30,255,30,0.99,3,50,2,0
0,0,0,0,0,0,0,0,0,0,1,255,22,0,1,25,1,0
