@relation 'KDDTrain20U2R-weka.filters.unsupervised.attribute.Remove-R2-3,5,8,12,15-18,20,22-28,31-32,34-38'
@attribute 'duration' real
@attribute 'land' {0,1}
@attribute 'urgent' real
@attribute 'hot' real
@attribute 'logged_in' {0,1}
@attribute 'num_compromised' real
@attribute 'root_shell' real
@attribute 'num_root' real
@attribute 'num_file_creations' real
@attribute 'is_guest_login' {0,1}
@attribute 'srv_count' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,0,0,0,1,0,0,0,0,0,52,255,255,0,1,25,2,0
4,0,0,0,1,0,0,0,0,0,1,98,152,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,11,236,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,21,152,0.05,1,25,1,0
0,0,0,0,1,0,0,0,0,0,50,11,255,0.09,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,13,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,85,255,0.01,1,25,2,0
1,0,0,0,1,0,0,0,0,0,1,217,155,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,7,5,0.14,1,45,1,0
0,0,0,0,1,0,0,0,0,0,26,255,255,0,1,25,2,0
2,0,0,0,1,0,0,0,0,0,2,132,124,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,45,166,0.02,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,239,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,289,255,251,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,31,40,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,236,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,17,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,43,56,0.02,1,55,2,0
6,0,0,0,1,1,0,1,0,0,1,55,4,0.02,1,61,2,0
0,0,0,0,1,0,0,0,0,0,10,255,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,255,243,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,105,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,4,10,255,0.1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,22,65,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,24,14,255,0.07,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,60,131,0.63,1,20,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,45,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,20,147,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,16,19,255,0.05,1,25,2,0
0,0,0,0,1,0,0,0,0,0,28,235,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,4,255,0.25,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,22,0.09,2,66,2,0
0,0,0,0,1,0,0,0,0,0,7,30,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,205,39,0.19,1,20,2,0
0,0,0,0,1,0,0,0,0,0,22,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,23,121,0.04,1,25,1,0
0,0,0,0,1,0,0,0,0,0,6,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,127,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,241,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,189,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,6,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,10,48,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,255,253,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,310,235,196,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,3,255,234,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,255,250,0,1,25,2,0
3106,0,0,0,0,0,0,0,0,0,1,255,1,0.74,3,45,2,0
0,0,0,0,0,0,0,0,0,0,189,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,255,71,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,18,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,173,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,11,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,23,15,0.43,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,33,255,0.03,1,25,1,0
0,0,0,0,1,0,0,0,0,0,1,200,48,0.15,1,20,2,0
0,0,0,0,1,0,0,0,0,0,23,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,39,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,20,255,255,0,1,25,2,0
4,0,0,0,1,0,0,0,0,0,1,255,15,0,1,5,2,0
0,0,0,0,1,0,0,1,0,0,2,26,2,0.08,1,20,2,0
0,0,0,0,1,0,0,0,0,0,10,86,255,0.01,1,25,2,0
4965,0,0,0,0,0,0,0,0,0,1,255,1,0.95,3,45,2,0
0,0,0,0,1,0,0,0,0,0,2,255,65,0.02,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,86,63,0.27,3,12,2,0
31,0,0,0,1,0,0,0,0,0,1,255,3,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,132,255,224,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,13,161,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,187,68,0.21,1,20,2,0
0,0,0,1,1,1,0,0,0,0,5,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,38,71,40,0.01,3,12,2,0
20,0,0,4,1,0,0,0,0,1,1,146,23,0.01,1,20,2,0
0,0,0,0,0,0,0,0,0,0,1,255,222,0.01,3,50,2,0
0,0,0,0,1,0,0,0,1,0,5,135,44,0.33,1,20,2,0
0,0,0,0,1,0,0,0,0,0,10,10,255,0.1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,9,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,3,41,38,0.02,3,12,2,0
1198,0,0,0,0,0,0,0,0,0,2,255,2,0.86,3,45,2,0
0,0,0,0,1,0,0,0,0,0,2,255,134,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,313,255,253,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,22,36,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,1,255,1,1,25,2,0
0,0,0,0,0,0,0,0,0,0,205,255,255,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,12,13,255,0.08,1,25,2,0
0,0,0,0,1,0,0,0,0,0,10,48,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,88,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,21,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,203,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,306,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,84,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,22,15,255,0.07,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,180,43,0.13,1,20,2,0
0,0,0,0,1,0,0,0,0,0,11,255,17,0.07,1,20,2,0
0,0,0,0,0,0,0,0,0,0,20,55,251,0.02,1,25,1,0
0,0,0,0,1,0,0,0,0,0,14,56,255,0.02,1,25,2,0
22,0,0,0,0,0,0,0,0,0,12,255,255,0.1,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,2,43,0.5,1,25,1,0
0,0,0,0,1,0,0,0,0,0,13,8,255,0.12,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,34,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,35,255,255,0,1,25,2,0
842,0,0,0,1,4,0,1,0,0,1,255,99,0,1,61,2,0
0,0,0,0,1,0,0,0,0,0,9,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,1,215,1,3,12,2,0
0,0,0,0,0,0,0,0,0,0,314,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,22,54,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,18,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,10,37,118,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,15,23,255,0.04,1,25,2,0
0,0,0,0,1,0,0,0,0,0,13,255,255,0.01,1,25,2,0
6,0,0,0,1,0,0,0,0,0,1,71,54,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,11,206,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,93,109,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,11,80,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,12,255,0.08,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,255,125,0.49,1,20,2,0
0,0,0,0,1,0,0,0,0,0,6,6,255,0.17,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,8,255,0.12,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,22,255,0.05,1,25,2,0
0,0,0,0,0,0,0,0,0,0,135,255,243,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,11,47,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,36,63,0.56,1,20,2,0
0,0,0,0,1,0,0,0,0,0,11,10,255,0.1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,7,255,0.14,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,255,249,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,8,255,0.12,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,24,2,0.04,1,19,2,0
0,0,0,0,1,0,0,0,0,0,13,102,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,22,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,14,41,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,9,10,10,0.1,1,25,2,0
0,0,0,0,0,0,0,0,0,0,7,203,199,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,170,178,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,20,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,18,154,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,442,255,255,1,3,45,2,0
0,0,0,0,1,0,0,0,0,0,4,9,255,0.11,1,25,2,0
0,0,0,0,1,0,0,0,0,0,21,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,10,10,255,0.1,1,25,2,0
1,0,0,0,1,0,0,0,0,0,2,1,160,1,1,55,2,0
0,0,0,0,1,0,0,0,0,0,4,6,255,0.17,1,25,2,0
19,0,0,0,1,0,0,0,0,0,2,200,178,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,12,71,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,112,46,0.01,1,55,2,0
1,0,0,0,1,0,0,0,0,0,2,108,200,0.01,1,55,2,0
57,0,0,0,1,4,0,0,0,0,1,192,1,0.01,1,61,2,0
0,0,0,0,1,0,0,0,0,0,10,46,46,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,16,16,255,0.06,1,25,1,0
0,0,0,0,0,0,0,0,0,0,161,255,218,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,249,139,106,0.23,3,12,2,0
0,0,0,0,1,0,0,0,0,0,27,137,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,22,240,0.05,1,25,2,0
0,0,0,0,0,0,0,0,0,0,127,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,36,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,255,240,0,1,25,2,0
666,0,0,0,1,3,0,0,0,0,1,223,109,0,1,61,2,0
0,0,0,0,0,0,0,0,0,0,1,54,255,0.02,1,25,1,0
0,0,0,0,1,0,0,0,0,0,12,140,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,163,163,1,2,16,2,0
0,0,0,0,0,0,0,0,0,0,1,5,22,0.8,1,20,2,0
0,0,0,0,1,0,0,0,0,0,1,215,156,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,7,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,35,33,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,137,255,190,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,24,255,0.04,1,25,2,0
0,0,0,0,1,0,0,0,0,0,11,11,255,0.09,1,25,2,0
0,0,0,0,1,0,0,0,0,0,21,5,255,0.2,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,6,255,0.17,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,6,255,0.17,1,25,2,0
0,0,0,0,0,0,0,0,0,0,9,12,165,0.08,1,25,1,0
0,0,0,0,1,0,0,0,0,0,2,255,241,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,14,14,255,0.07,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,6,255,0.17,1,25,2,0
0,0,0,0,1,0,0,0,0,0,41,255,248,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,148,148,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,11,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,175,255,0.01,1,25,2,0
2,0,0,0,1,0,0,0,0,0,1,169,142,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,7,159,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,253,178,139,0.01,3,12,2,0
27,0,0,30,1,0,0,0,0,1,1,236,55,0,1,20,2,0
0,0,0,0,1,0,0,0,0,0,6,84,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,50,255,255,0,1,25,2,0
2230,0,0,0,0,0,0,0,0,0,2,255,2,0.99,3,45,2,0
0,0,0,0,1,0,0,0,0,0,8,29,255,0.03,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,57,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,123,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,191,246,0.01,1,55,2,0
0,0,0,0,1,0,0,9,0,0,2,255,13,0.05,1,20,2,0
0,0,0,0,1,0,0,0,0,0,3,255,247,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,44,19,255,0.05,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,26,255,0.04,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,68,157,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,240,255,254,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,12,85,85,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,4,255,23,0.09,2,66,2,0
0,0,0,0,1,0,0,0,0,0,1,83,194,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
2,0,0,0,1,0,0,0,0,0,3,255,185,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,2,44,255,0.02,1,25,2,0
9,0,0,0,1,0,0,0,0,0,1,166,98,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,3,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,106,74,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,151,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,5,103,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,29,255,228,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,24,255,0.04,1,25,1,0
0,0,0,0,0,0,0,0,0,0,295,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,225,28,0.12,3,12,2,0
0,0,0,0,1,0,0,0,0,0,9,35,255,0.03,1,25,2,0
0,0,0,0,0,0,0,0,0,0,148,248,164,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,187,255,254,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,13,255,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,14,197,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,24,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,15,0.08,2,66,2,0
0,0,0,0,1,0,0,0,0,0,16,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,231,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,4,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,28,0.12,2,66,2,0
0,0,0,0,0,0,0,0,0,0,1,255,1,0.97,3,45,2,0
0,0,0,0,1,0,0,0,0,0,22,55,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,245,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,5,255,255,0,1,25,8,0
0,0,0,0,0,0,0,0,0,0,5,44,148,1,3,12,2,0
0,0,0,0,0,0,0,0,0,0,180,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,1,4,199,0.25,1,25,1,0
0,0,0,0,1,0,0,0,0,0,5,179,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,5,255,0.2,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,231,0.01,3,50,2,0
0,0,0,0,1,0,0,0,0,0,2,103,195,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,41,32,0.02,3,50,2,0
0,0,0,0,1,0,0,0,0,0,5,12,88,0.92,1,20,2,0
9535,0,0,0,1,0,0,0,0,0,1,87,1,0.01,1,1,3,0
0,0,0,0,1,0,0,0,0,0,8,180,78,0.41,1,20,2,0
0,0,0,0,1,0,0,0,0,0,2,181,196,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,9,21,30,0.05,1,25,2,0
0,0,0,2,1,0,0,0,0,0,1,3,255,0.33,1,25,8,0
0,0,0,0,1,0,0,0,0,0,13,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,255,245,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,233,255,255,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,7,53,231,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,255,197,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,40,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,18,7,255,0.14,1,25,2,0
5,0,0,0,1,0,0,0,0,0,1,255,95,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,126,1,0.01,2,51,2,0
0,0,0,0,1,0,0,0,0,0,18,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,155,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,26,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,3,12,255,0.08,1,25,2,0
0,0,0,0,1,0,0,0,0,0,19,34,255,0.03,1,25,2,0
22,0,0,6,1,0,0,0,0,1,1,99,48,0.01,1,20,2,0
0,0,0,0,1,0,0,0,0,0,8,14,14,1,1,20,2,0
0,0,0,0,1,0,0,0,0,0,28,253,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,193,255,250,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,14,64,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,34,255,88,0.35,1,20,2,0
0,0,0,0,1,0,0,0,0,0,17,121,121,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,20,255,0.05,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,255,253,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,22,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,15,255,255,0,1,25,2,0
1,0,0,0,1,0,0,0,0,0,1,81,213,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,2,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,5,5,103,0.2,1,25,2,0
0,0,0,0,0,0,0,0,0,0,148,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,89,96,0.31,1,20,2,0
0,0,0,0,1,0,0,0,0,0,10,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,24,255,169,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,19,4,255,0.25,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,152,111,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,43,255,0.02,1,25,1,0
0,0,0,0,0,0,0,0,0,0,246,171,132,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,287,255,246,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,2,81,2,0.01,1,2,2,0
0,0,0,0,1,0,0,0,0,0,40,19,255,0.05,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,255,240,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,4,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,28,113,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,28,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,1,255,1,1,25,2,0
0,0,0,0,1,0,0,0,0,0,20,255,255,0,1,25,2,0
1,0,0,0,1,0,0,0,0,0,2,23,124,0.04,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,113,197,0.01,1,55,2,0
0,0,0,0,0,0,0,0,0,0,156,255,217,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,84,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,2,1,169,1,1,55,2,0
0,0,0,0,1,0,0,0,0,0,1,255,15,0,1,55,2,0
0,0,0,0,1,0,0,0,0,0,43,71,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,8,88,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,12,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,305,255,253,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,11,84,113,0.39,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,187,49,0.26,1,20,2,0
2,0,0,0,1,0,0,0,0,0,1,144,25,0.17,1,20,2,0
0,0,0,0,1,0,0,0,0,0,3,15,43,0.6,1,20,2,0
0,0,0,0,1,0,0,0,0,0,7,16,255,0.06,1,25,2,0
0,0,0,0,1,0,0,0,0,0,31,255,255,0,1,25,2,0
30,0,0,22,1,0,0,0,0,1,1,239,64,0,1,20,2,0
0,0,0,0,1,0,0,0,0,0,10,30,255,0.07,1,25,2,0
0,0,0,0,1,0,0,0,0,0,6,255,255,0,1,25,2,0
56,0,0,0,1,0,0,0,0,0,1,71,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,30,255,255,0.01,3,12,2,0
0,0,0,0,0,0,0,0,0,0,4,110,102,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,23,161,255,0.01,1,25,2,0
0,0,0,0,1,0,0,0,0,0,34,224,255,0,1,25,2,0
4,0,0,0,1,0,0,0,0,0,1,114,190,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,16,238,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,14,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,1,26,255,0.04,1,25,2,0
0,0,0,0,1,0,0,0,0,0,35,72,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,130,208,1,3,12,2,0
0,0,0,0,1,0,0,0,0,0,21,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,181,255,255,0.01,3,12,2,0
1,0,0,0,1,0,0,0,0,0,2,162,155,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,2,48,27,0.12,1,20,2,0
0,0,0,0,0,0,0,0,0,0,2,11,43,0.09,1,25,1,0
0,0,0,0,1,0,0,0,0,0,1,255,1,0,1,12,2,0
0,0,0,0,1,0,0,0,0,0,20,202,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,205,255,223,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,24,24,255,0.04,1,25,2,0
0,0,0,0,1,0,0,0,0,0,7,60,255,0.02,1,25,2,0
0,0,0,0,1,0,0,0,0,0,19,255,255,0,1,25,2,0
1,0,0,0,1,0,0,0,0,0,2,255,21,0,1,55,2,0
1,0,0,0,1,0,0,0,0,0,3,139,150,0.01,1,55,2,0
0,0,0,0,1,0,0,0,0,0,9,9,255,0.11,1,25,2,0
0,0,0,0,0,0,0,0,0,0,7,255,20,0.09,2,66,2,0
0,0,0,0,1,0,0,0,0,0,6,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,17,188,53,0.28,1,20,2,0
0,0,0,0,1,0,0,0,0,0,5,255,243,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,17,68,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,254,144,111,0.26,3,12,2,0
0,0,0,0,1,0,0,0,0,0,30,203,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,87,255,254,0,3,12,2,0
0,0,0,0,1,0,0,0,0,0,1,100,72,0.01,1,55,2,0
1,0,0,0,1,0,0,0,0,0,2,217,118,0,1,55,2,0
0,0,0,0,0,0,0,0,0,0,1,255,226,0,3,50,2,0
0,0,0,0,1,0,0,0,0,0,3,218,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,25,13,255,0.08,1,25,2,0
0,0,0,0,1,0,0,0,0,0,22,50,255,0.02,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,90,6,0.01,1,19,2,0
0,0,0,0,1,0,0,0,0,0,14,255,255,0,1,25,2,0
0,0,0,0,0,0,0,0,0,0,153,255,249,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,142,255,254,0,3,12,2,0
0,0,0,0,0,0,0,0,0,0,2,7,251,0.14,1,25,1,0
0,0,0,0,1,0,0,0,0,0,26,255,255,0,1,25,2,0
0,0,0,0,1,0,0,0,0,0,19,255,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,1,121,7,0.01,1,19,2,0
0,0,0,0,1,0,0,0,0,0,14,162,45,0.28,1,20,2,0
0,0,0,0,0,0,0,0,0,0,4,191,38,0.14,3,12,2,0
0,0,0,0,1,0,0,0,0,0,8,114,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,220,255,255,0.01,3,12,2,0
0,0,0,0,1,0,0,0,0,0,16,139,255,0.01,1,25,2,0
0,0,0,0,0,0,0,0,0,0,2,25,61,0.04,1,20,2,0
9725,0,0,0,0,0,0,0,0,0,1,255,1,0.99,3,45,2,0
