@relation 'KDDTest21DOS-weka.filters.unsupervised.attribute.Remove-R4-8,10-19'
@attribute 'duration' real
@attribute 'src_bytes' real
@attribute 'dst_bytes' real
@attribute 'logged_in' {0,1}
@attribute 'count' real
@attribute 'srv_count' real
@attribute 'serror_rate' real
@attribute 'srv_serror_rate' real
@attribute 'rerror_rate' real
@attribute 'srv_rerror_rate' real
@attribute 'same_srv_rate' real
@attribute 'diff_srv_rate' real
@attribute 'srv_diff_host_rate' real
@attribute 'dst_host_count' real
@attribute 'dst_host_srv_count' real
@attribute 'dst_host_same_srv_rate' real
@attribute 'dst_host_diff_srv_rate' real
@attribute 'dst_host_same_src_port_rate' real
@attribute 'dst_host_srv_diff_host_rate' real
@attribute 'dst_host_serror_rate' real
@attribute 'dst_host_srv_serror_rate' real
@attribute 'dst_host_rerror_rate' real
@attribute 'dst_host_srv_rerror_rate' real
@attribute 'protocol_type' {'1','2','3'}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,1032,0,0,510,510,0,0,0,0,1,0,0,255,80,0.31,0.01,0.31,0,0,0,0,0,2,16,2,1
0,1,0,0,42,2,0,0,0,0,0.05,0.12,0,255,2,0.01,0.49,0.92,0,0,0,0.08,0,3,45,2,0
0,0,0,0,111,2,1,1,0,0,0.02,0.06,0,255,2,0.01,0.05,0,0,1,1,0,0,1,41,4,1
0,1008,0,0,425,425,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,54540,8314,1,3,18,0,0,0,0,1,0,0.11,255,255,1,0,0,0,0.01,0.01,0.07,0.07,1,25,2,1
0,55,55,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,3,50,2,0
0,105,146,0,4,4,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,50,2,0
0,52,55,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.91,0,0,0,0,0,3,50,2,0
0,508,0,0,182,182,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,1032,0,0,508,508,0,0,0,0,1,0,0,145,144,0.99,0.01,0.99,0,0,0,0,0,2,16,2,1
0,0,0,0,11,11,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.15,0.16,0.56,0.59,1,25,4,1
2064,56504,0,1,8,8,0,0,1,1,1,0,0,255,243,0.95,0.01,0,0,0.02,0.02,0.36,0.38,1,25,5,1
2069,72564,0,1,13,13,0,0,1,1,1,0,0,255,237,0.93,0.01,0,0,0,0,0.19,0.2,1,25,5,1
0,1480,0,0,1,3,0,0,0,0,1,0,0.67,1,33,1,0,1,0.52,0,0,0,0,2,16,2,1
0,54,51,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.95,0,0,0,0,0,3,50,2,0
0,0,0,0,59,14,1,1,0,0,0.24,0.07,0,255,65,0.25,0.02,0.01,0,0.86,0.83,0.01,0.05,1,61,4,1
0,0,0,0,266,14,1,1,0,0,0.05,0.06,0,255,14,0.05,0.06,0,0,1,1,0,0,1,70,4,1
0,0,0,0,31,20,0,0,1,1,0.65,0.06,0,255,20,0.08,0.75,0.01,0,0,0,0.87,1,1,20,1,1
0,44,44,0,2,3,0,0,0,0,1,0,0.67,255,240,0.94,0.01,0.01,0,0,0,0.04,0,3,12,2,0
0,0,44,0,1,1,1,1,0,0,1,0,0,255,152,0.6,0.03,0,0,0.31,0.52,0.11,0.09,1,61,7,1
0,43,129,0,130,210,0,0,0,0,0.99,0.02,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,1008,0,0,65,65,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,1,0,0,102,10,0,0,0,0,0.1,0.65,0,255,10,0.04,0.78,0.65,0,0.05,0,0.28,0,3,50,2,0
0,0,0,0,216,8,0,0,1,1,0.04,0.06,0,28,8,0.29,0.18,0.04,0,0,0,1,1,1,50,1,1
0,0,0,0,8,1,0,0,1,1,0.12,0.38,0,255,59,0.23,0.11,0.01,0,0,0,0.99,1,1,61,3,1
2074,38464,0,1,17,17,0.24,0.24,0.76,0.76,1,0,0,255,244,0.96,0.01,0,0,0.04,0.04,0.56,0.59,1,25,5,1
0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.43,0.42,0,0,0,0.42,1,1,45,5,0
0,0,0,0,270,13,1,1,0,0,0.05,0.06,0,255,13,0.05,0.06,0,0,1,1,0,0,1,14,4,1
2061,72564,0,1,10,10,0,0,1,1,1,0,0,255,243,0.95,0.01,0,0,0.02,0.02,0.29,0.3,1,25,5,1
0,0,0,0,92,92,1,1,0,0,1,0,0,255,255,1,0,0,0,0.49,0.49,0.49,0.49,1,25,4,1
0,0,0,0,261,15,0,0,1,1,0.06,0.06,0,255,15,0.06,0.06,0,0,0,0,1,1,1,14,3,1
0,0,0,0,34,14,1,1,0,0,0.41,0.06,0,255,18,0.07,0.06,0,0,0.83,0.78,0.02,0,1,20,4,1
0,1,0,0,31,7,0,0,0,0,0.23,0.26,0,255,7,0.03,0.9,0.13,0,0,0,0.87,0,3,50,2,0
0,46,149,0,160,240,0,0,0,0,0.99,0.01,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
16500,1256,182830,1,1,1,0,0,0,0,1,0,0,29,3,0.1,0.1,0.03,0,0,0,0,0,1,61,2,0
7482,0,44,0,1,1,0,0,0,0,1,0,0,255,194,0.76,0.02,0,0,0.35,0.36,0.01,0.01,1,61,2,1
0,0,0,0,28,2,0,0,1,1,0.07,0.14,0,255,54,0.21,0.11,0.02,0,0,0,0.99,1,1,20,1,1
0,0,0,0,117,117,1,1,0,0,1,0,0,255,255,1,0,0,0,0.67,0.67,0.29,0.29,1,25,4,1
0,1032,0,0,315,315,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
8113,1,15,0,1,1,1,1,0,0,1,0,0,255,33,0.13,0.77,0,0,0.04,0.3,0.75,0,1,61,7,1
8064,0,15,0,1,1,0,0,0,0,1,0,0,255,90,0.35,0.02,0,0,0.64,0.49,0.01,0.01,1,61,2,1
0,45,45,0,70,150,0,0,0,0,1,0,0.01,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,44,0,1,1,1,1,0,0,1,0,0,255,150,0.59,0.02,0,0,0.53,0.51,0.01,0.01,1,61,7,1
0,0,0,0,284,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.06,0,0,0,0,1,1,1,67,1,1
0,520,0,0,367,367,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,34,34,0.03,0.03,0.97,0.97,1,0,0,255,255,1,0,0,0,0.01,0.01,0.58,0.58,1,25,4,1
0,105,105,0,2,2,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,3,50,2,0
0,0,44,0,1,1,1,1,0,0,1,0,0,255,84,0.33,0.6,0,0,0.23,0.7,0.58,0,1,61,7,1
0,0,0,0,195,5,0,0,1,1,0.03,0.07,0,255,5,0.02,0.07,0,0,0,0,1,1,1,37,1,1
0,0,0,0,200,6,0,0,1,1,0.03,0.08,0,255,6,0.02,0.08,0,0,0,0,1,1,1,67,1,1
0,105,146,0,1,1,0,0,0,0,1,0,0,220,218,0.99,0.01,0,0,0,0,0,0,3,50,2,0
0,1032,0,0,510,510,0,0,0,0,1,0,0,255,240,0.94,0.01,0.94,0,0,0,0,0,2,16,2,1
0,40008,0,0,3,3,0,0,0,0,1,0,0,92,92,1,0,1,0,0,0,0,0,2,16,2,0
0,1008,0,0,103,103,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,54540,8314,1,3,3,0,0,0.33,0.33,1,0,0,255,229,0.9,0.01,0,0,0,0,0.01,0,1,25,2,1
0,1008,0,0,284,284,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,290,9,1,1,0,0,0.03,0.06,0,255,9,0.04,0.07,0,0,1,1,0,0,1,6,4,1
0,1032,0,0,510,510,0,0,0,0,1,0,0,92,75,0.82,0.02,0.82,0,0,0,0.01,0,2,16,2,1
0,0,0,0,228,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.09,0,0,0,0,1,1,1,12,1,1
0,54540,8314,1,4,31,0,0,0,0,1,0,0.06,255,248,0.97,0.01,0,0,0,0,0.06,0.06,1,25,2,1
0,53,51,0,503,503,0,0,0,0,1,0,0,255,255,1,0,0.82,0,0,0,0,0,3,50,2,0
0,1032,0,0,510,510,0,0,0,0,1,0,0,255,223,0.87,0.01,0.87,0,0,0,0,0,2,16,2,1
0,0,0,0,130,19,1,1,0,0,0.15,0.06,0,255,19,0.07,0.06,0,0,1,1,0,0,1,25,4,1
0,0,0,0,100,100,1,1,0,0,1,0,0,255,255,1,0,0,0,0.53,0.53,0.45,0.45,1,25,4,1
7959,0,44,0,1,1,0,0,0,0,1,0,0,255,110,0.43,0.02,0,0,0.54,0.35,0.01,0.01,1,61,2,1
0,44,128,0,133,213,0,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,45,70,0,235,235,0,0,0,0,1,0,0,255,252,0.99,0.01,0.01,0,0,0,0,0,3,12,2,0
0,46,112,0,118,117,0,0,0,0,0.99,0.02,0,240,181,0.75,0.01,0,0,0,0,0,0,3,12,2,0
0,44,115,0,1,2,0,0,0,0,1,0,1,255,228,0.89,0.01,0.01,0,0,0,0.07,0,3,12,2,0
0,1008,0,0,248,248,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,220,10,0,0,1,1,0.05,0.07,0,255,10,0.04,0.08,0,0,0,0,1,1,1,22,1,1
0,54,51,0,346,346,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,52,55,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.89,0,0,0,0,0,3,50,2,0
0,0,44,0,1,1,1,1,0,0,1,0,0,255,94,0.37,0.03,0,0,0.06,0.16,0.11,0.14,1,61,7,1
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,59,0.23,0.02,0.24,0,0,0,0,0,2,16,2,1
0,43,109,0,64,144,0,0,0,0,0.98,0.03,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,45,137,0,151,231,0,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,44,44,0,221,221,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,1032,0,0,326,326,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,55,55,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,1,0,0,67,9,0,0,0,0,0.13,0.88,0,255,9,0.04,0.55,0.98,0,0,0,0.01,0,3,50,2,0
0,0,0,0,125,9,0,0,1,1,0.07,0.06,0,255,9,0.04,0.05,0,0,0,0,1,1,1,5,1,1
0,1,0,0,32,11,0,0,0,0,0.34,0.09,0,255,11,0.04,0.58,0.99,0,0,0,0.01,0,3,50,2,0
0,44,112,0,2,5,0,0,0,0,1,0,0.4,255,240,0.94,0.01,0,0,0,0,0.04,0,3,12,2,0
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,17,0.07,0.01,0.07,0,0,0,0,0,2,16,2,1
0,45,86,0,222,222,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,54540,8314,1,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0.01,0.01,1,25,2,1
7288,0,44,0,1,1,0,0,0,0,1,0,0,255,243,0.95,0.02,0,0,0.33,0.35,0.06,0.03,1,61,2,1
0,1,0,0,96,11,0,0,0,0,0.11,0.61,0,255,11,0.04,0.56,0.9,0,0,0,0.1,0,3,50,2,0
0,2829,340,1,1,2,0,0,0,0,1,0,1,255,24,0.09,0.03,0,0,0,0,0.78,0,1,55,2,0
0,1032,0,0,320,320,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,44,77,0,186,186,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,54540,8314,1,4,5,0,0,0,0,1,0,0.4,255,243,0.95,0.01,0,0,0,0,0.06,0.06,1,25,2,1
8176,0,15,0,1,1,0,0,0,0,1,0,0,255,71,0.28,0.02,0,0,0.73,0.69,0.01,0.03,1,61,2,1
0,0,0,0,238,1,0,0,1,1,0,0.07,0,255,1,0,0.06,0,0,0,0,1,1,1,38,1,1
0,46,43,0,25,25,0,0,0,0,1,0,0,255,255,1,0,0.09,0,0,0,0,0,3,50,2,0
0,55,55,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.85,0,0,0,0,0,3,50,2,0
0,34,88,0,3,8,0,0,0,0,1,0,0.38,255,227,0.89,0.01,0.01,0,0,0,0.04,0,3,12,2,0
0,54540,8314,1,3,3,0,0,0,0,1,0,0,255,255,1,0,0,0,0.01,0.01,0.07,0.07,1,25,2,1
8028,0,44,0,1,1,0,0,0,0,1,0,0,255,81,0.32,0.03,0,0,0.01,0.02,0.11,0.16,1,61,2,1
1,2599,293,1,2,2,0,0,0,0,1,0,0,255,232,0.91,0.09,0,0,0,0,0.08,0,1,55,2,1
0,0,0,0,165,2,1,1,0,0,0.01,0.1,0,255,2,0.01,0.1,0,0,1,1,0,0,1,70,4,1
0,105,146,0,4,4,0,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,110,20,0,0,1,1,0.18,0.05,0,255,20,0.08,0.05,0,0,0,0,1,1,1,42,1,1
0,0,0,0,71,19,0,0,1,1,0.27,0.06,0,255,61,0.24,0.1,0.02,0,0,0,1,1,1,19,3,1
0,0,0,0,125,13,0,0,1,1,0.1,0.06,0,255,13,0.05,0.06,0,0,0,0,1,1,1,58,3,1
0,0,44,0,1,1,1,1,0,0,1,0,0,255,137,0.54,0.02,0,0,0.53,0.46,0.01,0.01,1,61,7,1
0,0,0,0,281,19,0,0,1,1,0.07,0.06,0,255,19,0.07,0.07,0,0,0,0,1,1,1,37,1,1
1009,49984,0,1,32,32,0,0,1,1,1,0,0,255,255,1,0,0,0,0,0,0.53,0.53,1,25,5,1
7513,0,44,0,1,1,0,0,0,0,1,0,0,255,198,0.78,0.03,0,0,0.33,0.43,0.12,0.07,1,61,2,1
0,1032,0,0,425,425,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,508,0,0,243,243,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
8117,1,15,0,1,1,1,1,0,0,1,0,0,255,32,0.13,0.77,0,0,0.04,0.28,0.76,0,1,61,7,1
0,54540,8314,1,3,16,0,0,0,0,1,0,0.19,255,254,1,0.01,0,0,0,0,0.01,0.01,1,25,2,1
0,1032,0,0,284,284,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,273,4,0,0,1,1,0.01,0.06,0,255,4,0.02,0.06,0,0,0,0,1,1,1,34,1,1
0,0,0,0,263,18,0,0,1,1,0.07,0.06,0,255,18,0.07,0.07,0,0,0,0,1,1,1,57,1,1
20,408,288052,1,1,1,0,0,0,0,1,0,0,201,42,0.12,0.02,0,0.05,0,0.43,0,0,1,61,2,0
0,0,0,0,123,123,1,1,0,0,1,0,0,255,255,1,0,0,0,1,1,0,0,1,61,4,1
0,0,0,0,13,13,1,1,0,0,1,0,0,255,245,0.96,0.01,0,0,0.2,0.2,0.56,0.59,1,25,4,1
0,54540,8314,1,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0.07,0.07,1,25,2,1
0,46,78,0,162,162,0,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,55,51,0,237,237,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,105,0,0,3,3,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,3,50,2,0
798,76944,0,1,70,70,0.03,0.03,0.97,0.97,1,0,0,255,253,0.99,0.01,0,0,0.01,0.01,0.4,0.4,1,25,5,1
0,44,71,0,116,115,0,0,0,0,0.99,0.02,0,255,253,0.99,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,234,10,0,0,1,1,0.04,0.07,0,255,10,0.04,0.07,0,0,0,0,1,1,1,30,1,1
0,0,0,0,279,20,0,0,1,1,0.07,0.06,0,255,20,0.08,0.06,0,0,0,0,1,1,1,19,3,1
0,0,0,0,95,2,0,0,1,1,0.02,0.07,0,255,2,0.01,0.06,0,0,0,0,1,1,1,17,1,1
0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.29,0.28,0,0,0,0.28,1,1,45,5,0
2065,56504,0,1,8,8,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.52,0.54,1,25,5,1
1,2599,293,1,3,2,0,0,0.33,0,0.67,0.67,0,255,58,0.23,0.15,0,0,0,0,0.76,0,1,55,2,1
0,105,147,0,4,4,0,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,1,2,1,1,0,0,1,0,1,1,3,1,0,1,1,1,1,0,0,1,19,4,1
0,36500,7300,1,2,3,0,0,1,0.67,1,0,0.67,255,255,1,0,0,0,0,0,0.05,0.05,1,25,5,1
0,53,58,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.84,0,0,0,0,0,3,50,2,0
0,46,43,0,30,30,0,0,0,0,1,0,0,255,254,1,0.01,0.11,0,0,0,0,0,3,50,2,0
0,0,0,0,75,75,1,1,0,0,1,0,0,255,255,1,0,0,0,0.43,0.43,0.56,0.56,1,25,4,1
0,1,0,0,62,24,0,0,0,0,0.39,0.15,0,255,24,0.09,0.53,0.91,0,0,0,0.09,0,3,50,2,0
0,54540,8314,1,5,5,0,0,0.2,0.2,1,0,0,255,255,1,0,0,0,0,0,0.07,0.07,1,25,2,1
0,105,105,0,1,1,0,0,0,0,1,0,0,210,209,1,0.01,0,0,0,0,0,0,3,50,2,0
0,1008,0,0,365,365,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,520,0,0,510,510,0,0,0,0,1,0,0,202,202,1,0,1,0,0,0,0,0,2,16,2,1
2065,56504,0,1,10,10,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.53,0.55,1,25,5,1
0,51,49,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.87,0,0,0,0,0,3,50,2,0
0,0,44,0,1,1,1,1,0,0,1,0,0,255,90,0.35,0.57,0,0,0.25,0.72,0.56,0,1,61,7,1
0,55,56,0,510,510,0,0,0,0,1,0,0,255,255,1,0,0.95,0,0,0,0,0,3,50,2,0
0,52,54,0,507,507,0,0,0,0,1,0,0,255,255,1,0,0.83,0,0,0,0,0,3,50,2,0
0,0,0,0,227,4,0,0,1,1,0.02,0.07,0,255,4,0.02,0.07,0,0,0,0,1,1,1,29,1,1
0,0,0,0,226,5,0,0,1,1,0.02,0.07,0,38,5,0.13,0.18,0.03,0,0,0,1,1,1,50,1,1
0,508,0,0,434,434,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
41,123,16507,1,1,1,0,0,0,0,1,0,0,147,2,0.01,0.04,0.01,0,0,0,0,0,1,61,2,0
0,43,43,0,142,142,0,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,1480,0,0,2,4,0,0,0,0,1,0,0.5,2,26,1,0,1,0.5,0,0,0,0,2,16,2,0
0,46,132,0,80,160,0,0,0,0,0.99,0.03,0.01,255,244,0.96,0.01,0,0,0,0,0,0,3,12,2,0
0,508,0,0,309,309,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,2336,0,9,9,0.11,0.11,0,0,1,0,0,32,255,1,0,0.03,0.02,0.03,0,0,0,1,25,2,0
0,0,0,0,279,9,0,0,1,1,0.03,0.06,0,255,9,0.04,0.06,0,0,0,0,1,1,1,29,1,1
1,2599,293,1,4,3,0,0,0.25,0,0.75,0.5,0,255,88,0.35,0.14,0,0,0,0,0.64,0,1,55,2,1
0,508,0,0,429,429,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,1008,0,0,392,392,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
1,2599,293,1,3,3,0,0,0,0,1,0,0,255,237,0.93,0.07,0,0,0,0,0.06,0,1,55,2,1
0,0,44,0,1,1,1,1,0,0,1,0,0,255,49,0.19,0.72,0,0,0.09,0.49,0.7,0,1,61,7,1
0,0,0,0,262,15,0,0,1,1,0.06,0.06,0,255,15,0.06,0.06,0,0,0,0,1,1,1,9,1,1
0,0,83,1,1,1,0,0,0,0,1,0,0,113,195,0.77,0.04,0.01,0.01,0,0,0.01,0.02,1,55,2,0
0,59,0,0,1,1,0,0,0,0,1,0,0,62,18,0.18,0.06,0.18,0.11,0,0,0,0,1,20,2,0
0,54,51,0,511,511,0,0,0,0,1,0,0,255,255,1,0,0.9,0,0,0,0,0,3,50,2,0
0,0,0,0,224,20,0,0,1,1,0.09,0.06,0,255,20,0.08,0.07,0,0,0,0,1,1,1,57,1,1
0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.93,0.93,0,0,0,0.92,1,1,45,5,0
7534,0,44,0,1,1,0,0,0,0,1,0,0,255,186,0.73,0.02,0,0,0.4,0.4,0.01,0.01,1,61,2,1
0,54540,8314,1,5,5,0,0,0,0,1,0,0,255,229,0.9,0.01,0,0,0,0,0.01,0,1,25,2,1
6103,583,7308,0,2,1,0,0,0.5,1,0.5,1,0,46,20,0.43,0.04,0.02,0,0,0,0.26,0.6,1,1,5,0
731,718,22388,1,1,1,0,0,0,0,1,0,0,255,61,0.24,0.02,0,0,0.78,0.84,0.01,0.03,1,61,2,0
0,0,0,0,125,17,0,0,1,1,0.14,0.06,0,124,17,0.14,0.06,0.01,0,0,0,1,1,1,50,1,1
0,7012,0,0,15,15,0,0,0,0,1,0,0,192,56,0.29,0.02,0.29,0,0,0,0,0,1,20,2,0
0,0,0,0,284,14,0,0,1,1,0.05,0.06,0,255,14,0.05,0.06,0,0,0,0,1,1,1,10,3,1
0,54540,8314,1,3,10,0,0,0,0,1,0,0.2,255,255,1,0,0,0,0.01,0.01,0.05,0.05,1,25,2,1
1,2599,293,1,2,2,0,0,0,0,1,0,0,255,189,0.74,0.13,0,0,0,0,0.25,0,1,55,2,1
0,0,0,0,198,2,0,0,1,1,0.01,0.07,0,255,2,0.01,0.07,0,0,0,0,1,1,1,3,1,1
0,1032,0,0,197,197,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,0,0,0,157,2,1,1,0,0,0.01,0.1,0,255,2,0.01,0.1,0,0,1,1,0,0,1,3,4,1
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,227,0.89,0.02,0.89,0,0,0,0,0,2,16,2,1
7318,0,44,0,1,1,0,0,0,0,1,0,0,255,231,0.91,0.02,0,0,0.27,0.3,0.01,0,1,61,2,1
902,3944,0,1,59,59,0.02,0.02,0.97,0.97,1,0,0,255,255,1,0,0,0,0,0,0.22,0.22,1,25,5,1
0,1,0,0,141,6,0,0,0,0,0.04,0.82,0,255,6,0.02,0.9,1,0,0,0,0,0,3,45,2,0
0,247,1733,1,1,16,0,0,0,0,1,0,0.12,255,89,0.35,0.32,0,0,0.01,0.01,0.61,0.01,1,25,2,0
0,0,0,0,277,18,0,0,1,1,0.06,0.06,0,255,18,0.07,0.06,0,0,0,0,1,1,1,12,1,1
0,55,52,0,311,311,0,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,1480,0,0,1,3,0,0,0,0,1,0,0.67,1,9,1,0,1,0.56,0,0,0,0,2,16,2,1
2065,55744,0,1,12,12,0,0,1,1,1,0,0,255,244,0.96,0.01,0,0,0.02,0.02,0.53,0.56,1,25,5,1
0,1032,0,0,431,431,0,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,2,16,2,1
0,54540,8314,1,4,4,0,0,0,0,1,0,0,255,242,0.95,0.01,0,0,0,0,0.06,0.06,1,25,2,1
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,147,0.58,0.01,0.58,0,0,0,0,0,2,16,2,1
7232,0,44,0,1,1,0,0,0,0,1,0,0,255,248,0.97,0.02,0,0,0.33,0.34,0.04,0.02,1,61,2,1
0,564,0,0,1,1,0,0,0,0,1,0,0,3,3,1,0,1,0,0,0,0,0,2,63,2,1
0,0,0,0,58,19,0,0,1,1,0.33,0.07,0,255,62,0.24,0.11,0,0,0,0,1,1,1,19,3,1
929,49204,0,1,30,30,0,0,1,1,1,0,0,255,253,0.99,0.01,0,0,0,0,0.15,0.15,1,25,5,1
7260,0,44,0,1,1,0,0,0,0,1,0,0,255,247,0.97,0.02,0,0,0.33,0.34,0.04,0.02,1,61,2,1
0,0,0,0,291,9,0,0,1,1,0.03,0.05,0,255,9,0.04,0.06,0,0,0,0,1,1,1,67,1,1
0,44,44,0,82,161,0,0,0,0,1,0,0.01,255,252,0.99,0.01,0.01,0,0,0,0,0,3,12,2,0
0,520,0,0,511,511,0,0,0,0,1,0,0,136,138,1,0,1,0.01,0,0,0,0,2,16,2,1
1,2599,293,1,2,2,0,0,0,0,1,0,0,255,37,0.15,0.16,0,0,0,0,0.84,0,1,55,2,1
0,0,0,0,282,17,0,0,1,1,0.06,0.06,0,255,17,0.07,0.07,0,0,0,0,1,1,1,70,1,1
0,54540,8314,1,4,4,0,0,0,0,1,0,0,255,245,0.96,0.01,0,0,0,0,0.06,0.06,1,25,2,1
0,0,0,0,90,90,1,1,0,0,1,0,0,255,255,1,0,0,0,0.75,0.75,0.22,0.22,1,25,4,1
2069,101764,0,1,3,3,0,0,0.67,0.67,1,0,0,255,227,0.89,0.02,0,0,0,0,0.01,0.01,1,25,5,1
0,0,0,0,1,1,0,0,1,1,1,0,0,255,1,0,0.42,0.41,0,0,0,0.41,1,1,45,5,0
0,40008,0,0,3,3,0,0,0,0,1,0,0,121,145,0.09,0.04,0.09,0.47,0,0,0.02,0,2,15,2,0
0,54540,8314,1,4,4,0,0,0.25,0.25,1,0,0,255,255,1,0,0,0,0,0,0.04,0.04,1,25,2,1
0,54540,8314,1,3,3,0,0,0,0,1,0,0,255,230,0.9,0.01,0,0,0,0,0.02,0.02,1,25,2,1
0,0,44,0,1,1,1,1,0,0,1,0,0,255,104,0.41,0.03,0,0,0.11,0.26,0.11,0.12,1,61,7,1
903,59424,0,1,25,25,0.04,0.04,0.92,0.92,1,0,0,255,255,1,0,0,0,0,0,0.09,0.09,1,25,5,1
21,241,772,1,2,2,0,0,0,0,1,0,0,255,90,0.35,0.02,0,0,0,0,0.01,0,1,20,2,0
0,1032,0,0,511,511,0,0,0,0,1,0,0,255,201,0.79,0.02,0.79,0,0,0,0,0,2,16,2,1
0,45,45,0,114,194,0,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,264,10,0,0,1,1,0.04,0.07,0,255,10,0.04,0.07,0,0,0,0,1,1,1,9,1,1
