@relation 'KDDTest21Probe-weka.filters.unsupervised.attribute.Remove-R4-8,10-19,23'
@attribute 'duration'  real
@attribute 'src_bytes'  real
@attribute 'dst_bytes'  real
@attribute 'logged_in' {0,1}
@attribute 'count'  real
@attribute 'srv_count'  real
@attribute 'serror_rate'  real
@attribute 'rerror_rate'  real
@attribute 'srv_rerror_rate'  real
@attribute 'same_srv_rate'  real
@attribute 'diff_srv_rate'  real
@attribute 'srv_diff_host_rate'  real
@attribute 'dst_host_count'  real
@attribute 'dst_host_srv_count'  real
@attribute 'dst_host_same_srv_rate'  real
@attribute 'dst_host_diff_srv_rate'  real
@attribute 'dst_host_same_src_port_rate'  real
@attribute 'dst_host_srv_diff_host_rate'  real
@attribute 'dst_host_serror_rate'  real
@attribute 'dst_host_srv_serror_rate'  real
@attribute 'dst_host_rerror_rate'  real
@attribute 'dst_host_srv_rerror_rate'  real
@attribute 'protocol_type' {1,2,3}
@attribute 'service' {1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70}
@attribute 'flag' {1,2,3,4,5,6,7,8,9,10,11}
@attribute 'xAttack' {0,1}
@data
0,105,146,0,2,2,0,0,0,1,0,0,252,250,0.99,0.01,0,0,0,0,0,0,3,50,2,0
0,0,0,0,2,1,1,0,0,0.5,1,0,3,1,0.33,1,1,0,1,1,0,0,1,50,6,1
0,0,36,1,3,3,0,1,0.67,0.33,1,1,142,59,0.24,0.04,0.01,0.03,0,0,0.89,1,1,48,3,1
0,228,1380,1,3,3,0,0,0,1,0,0,255,234,0.92,0.02,0,0,0,0,0.04,0,1,25,2,0
0,1,1,0,82,1,0,0,0,0.01,0.82,0,255,1,0,0.73,1,0,0,0,0,0,3,50,2,1
0,54,52,0,387,387,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,0,0,0,308,1,0.06,0.93,1,0,1,0,255,1,0,1,0,0,0.03,0,0.97,1,1,50,1,1
0,0,0,0,508,1,0.04,0.96,1,0,1,0,255,1,0,1,0,0,0,0,1,1,1,45,1,1
0,1,1,0,135,1,0,0,0,0.01,1,0,255,1,0,1,1,0,0,0,0,0,3,50,2,1
0,45,115,0,2,5,0,0,0,1,0,0.4,255,225,0.88,0.01,0,0,0,0,0.04,0,3,12,2,0
0,53,55,0,510,510,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,0,0,0,2,19,0,1,1,0.5,1,1,255,10,0.04,0.03,0,0,0,0,0.13,1,1,29,1,1
3,0,15,0,1,10,0,1,0.5,1,0,0.6,255,21,0.08,0.03,0,0,0,0,0.21,0.81,1,61,3,1
0,1699,0,0,1,1,0,0,0,1,0,0,36,7,0.19,0.11,0.19,0,0,0,0,0,1,20,2,0
0,0,36,1,2,3,0,0.5,1,0.5,1,1,174,60,0.24,0.03,0.01,0.03,0,0,0.88,0.98,1,48,3,1
0,8173,0,0,15,15,0,0,0,1,0,0,68,21,0.31,0.04,0.31,0,0,0,0,0,1,20,2,0
0,36,0,0,1,1,0,0,0,1,0,0,146,42,0.29,0.05,0.29,0,0.01,0,0,0,2,66,2,0
0,0,0,0,511,1,0.14,0.86,1,0,1,0,255,1,0,0.91,0,0,0.13,0,0.87,1,1,45,1,1
1,0,15,0,1,4,0,1,0.5,1,0,0.75,114,86,0.34,0.04,0.01,0.02,0,0,0.9,0.71,1,61,3,1
0,0,0,0,509,1,0.01,0.95,1,0,1,0,255,1,0,1,0,0,0,0,0.96,1,1,50,1,1
0,45,45,0,78,142,0,0,0,1,0,0.01,243,213,0.88,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,36,1,2,5,0,1,1,0.5,1,1,113,50,0.25,0.04,0.01,0.04,0.01,0,0.87,0.98,1,48,3,1
0,0,0,0,1,3,1,0,0.33,1,0,0.67,40,14,0.35,0.08,0.03,0,1,1,0,0,1,61,4,1
0,0,0,0,510,1,0.09,0.91,1,0,1,0,255,1,0,1,0,0,0,0,1,1,1,45,1,1
0,0,15,0,1,6,0,1,0.33,1,0,0.67,49,95,0.33,0.1,0.02,0.02,0,0.07,0.9,0.61,1,61,3,1
0,0,15,0,1,3,0,1,0.67,1,0,0.67,239,84,0.33,0.02,0,0.02,0,0,0.88,0.69,1,61,3,1
0,0,0,0,2,3,0,1,1,0.5,1,1,255,44,0.17,0.02,0,0,0,0,0.56,1,1,29,1,1
0,1,1,0,31,1,0,0,0,0.03,1,0,255,1,0,0.95,1,0,0,0,0,0,3,45,2,1
0,44,71,0,188,187,0,0,0,0.99,0.01,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,45,72,0,218,218,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
112,368,1751,1,1,1,0,0,0,1,0,0,255,27,0.11,0.03,0,0,0.02,0.04,0.01,0.04,1,61,2,0
0,0,0,0,1,2,1,0,0,1,0,1,89,67,0.34,0.03,0.01,0.03,1,0.45,0,0.55,1,29,4,1
0,0,0,0,412,1,0.15,0.83,1,0,1,0,255,1,0,0.96,0,0,0.1,0,0.89,1,1,45,1,1
0,20,0,0,1,7,0,0,0,1,0,1,1,177,1,0,1,0.25,0,0,0,0,2,15,2,1
12112,99,1483,1,1,1,0,0,0,1,0,0,255,162,0.64,0.02,0,0,0.57,0.9,0.02,0.01,1,61,2,0
0,0,0,0,491,1,0.1,0.9,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,1,45,1,1
0,0,0,0,504,1,0.05,0.93,1,0,1,0,255,1,0,1,0,0,0,0,0.96,1,1,50,1,1
0,44,44,0,119,119,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
657,648,21257,1,1,1,0,0,0,1,0,0,255,60,0.24,0.02,0,0,0.79,0.85,0.01,0.03,1,61,2,0
0,0,0,0,477,1,0.05,0.95,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,1,1,1,1
3,0,44,0,2,11,0,1,0.91,0.5,1,0.91,255,22,0.09,0.03,0,0,0,0,0.29,0.91,1,29,3,1
0,46,46,0,212,212,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,440,1,0.05,0.92,1,0,1,0,255,1,0,1,0,0,0.03,0,0.94,1,1,45,1,1
0,46,46,0,144,224,0,0,0,1,0,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,18,0,0,1,1,0,0,0,1,0,0,1,32,1,0,1,1,0,0,0,0,2,15,2,1
0,46,46,0,219,219,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,11,0,0,1,1,0,0,0,1,0,0,4,70,1,0,1,0.06,0,0,0,0,1,20,2,0
0,0,0,0,2,1,0,1,1,0.5,1,0,255,1,0,0.64,0.47,0,0,0,0.47,1,1,50,1,1
0,105,0,0,6,6,0,0,0,1,0,0,255,254,1,0.01,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,34,1,0,0.97,1,0.03,1,0,69,1,0.01,0.35,0.01,0,0,0,0.28,1,1,50,1,1
0,0,0,0,1,1,0,1,1,1,0,0,255,1,0,0.8,0.78,0,0,0,0.78,1,1,45,5,0
0,0,0,1,25,1,0,1,1,0.04,1,0,34,1,0.03,0.79,0.74,0,0,0,0.74,1,1,25,3,1
0,53,52,0,507,507,0,0,0,1,0,0,255,255,1,0,0.83,0,0,0,0,0,3,50,2,0
0,18,0,0,1,1,0,0,0,1,0,0,1,16,1,0,1,1,0,0,0,0,2,15,2,1
0,28,28,0,100,100,0,0,0,1,0,0,255,100,0.39,0.02,0.39,0,0,0,0,0,3,50,2,0
0,1,0,0,495,12,0,0,0,0.02,0.98,0,255,12,0.05,0.95,1,0,0,0,0,0,3,50,2,0
0,0,0,0,3,11,0,1,0.91,0.33,1,1,255,14,0.05,0.03,0,0,0.01,0.07,0.19,0.93,1,48,1,1
0,55,56,0,508,508,0,0,0,1,0,0,255,255,1,0,0.8,0,0,0,0,0,3,50,2,0
0,18,0,0,1,1,0,0,0,1,0,0,1,66,1,0,1,1,0,0,0,0,2,15,2,1
0,45,45,0,121,121,0,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,192,0,0,2,2,0,0,0,1,0,0,111,55,0.2,0.22,0.38,0.05,0.01,0.02,0.01,0,1,20,2,0
0,0,0,0,1,8,0,1,0.88,1,0,0.88,96,84,0.33,0.05,0.01,0.02,0,0,0.89,0.69,1,61,1,1
0,0,0,0,2,17,0,1,0.94,0.5,1,1,74,60,0.26,0.07,0.01,0.03,0.03,0.02,0.84,0.97,1,29,1,1
0,54,53,0,511,511,0,0,0,1,0,0,255,255,1,0,0.78,0,0,0,0,0,3,50,2,0
0,0,0,0,1,1,1,0,0,1,0,0,137,72,0.34,0.02,0.01,0.03,1,0.64,0,0.36,1,29,4,1
0,0,0,0,1,1,1,0,0,1,0,0,39,85,0.33,0.08,0.03,0.04,1,1,0,0,1,29,4,1
0,1,1,0,301,1,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0,3,45,2,1
0,0,0,0,460,1,0.02,0.98,0,0,1,0,255,1,0,1,0,0,0.04,1,0.96,0,1,45,4,1
0,40008,0,0,3,3,0,0,0,1,0,0,167,145,0.34,0.03,0.34,0.31,0,0,0.02,0,2,15,2,0
1,0,44,0,1,6,0,1,1,1,0,1,255,30,0.12,0.03,0,0,0,0,0.4,0.97,1,29,3,1
0,44,83,0,228,228,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,2,3,0,0.5,1,0.5,1,1,191,48,0.18,0.03,0.01,0.04,0.01,0,0.88,1,1,58,1,1
0,1,0,0,31,9,0,0,0,0.29,0.19,0,255,9,0.04,0.87,0.17,0,0,0,0.83,0,3,50,2,1
15,110,6992,1,1,1,0,0,0,1,0,0,53,2,0.02,0.09,0.02,1,0,0,0,0,1,61,2,0
0,1,1,0,20,2,0,0,0,0.1,0.4,0,255,2,0.01,0.72,0.98,0,0,0,0.02,0,3,50,2,0
0,0,0,0,481,1,0.03,0.97,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,1,45,1,1
0,1,0,0,26,15,0,0,0,0.58,0.15,0,255,15,0.06,0.48,1,0,0,0,0,0,3,50,2,1
0,44,73,0,225,225,0,0,0,1,0,0,255,249,0.98,0.01,0.01,0,0,0,0,0,3,12,2,0
0,55,51,0,312,312,0,0,0,1,0,0,255,255,1,0,0.99,0,0,0,0,0,3,50,2,0
0,55,57,0,511,511,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,1874,0,0,17,17,0,0,0,1,0,0,255,119,0.47,0.02,0.47,0,0,0,0,0,1,20,2,0
0,8,0,0,1,22,0,0,0,1,0,1,2,14,1,0,1,0.5,0,0,0,0,2,15,2,1
0,1,1,0,29,2,0,0,0,0.07,0.34,0,255,2,0.01,0.45,0.93,0,0,0,0.07,0,3,45,2,0
1,0,15,0,1,3,0,1,0.67,1,0,0.67,142,88,0.3,0.04,0.01,0.02,0.01,0,0.91,0.66,1,61,3,1
0,1397,385,1,1,3,0,0,0,1,0,1,255,21,0.08,0.8,0,0,0,0,0.78,0,1,55,2,0
0,0,0,0,1,1,0,1,1,1,0,0,255,1,0,0.94,0.94,0,0,0,0.94,1,1,45,5,0
23,119,11936,1,1,1,0,0,0,1,0,0,83,2,0.01,0.08,0.01,1,0,0,0,0,1,61,2,0
0,0,0,0,4,4,0,1,1,0.25,1,1,90,42,0.13,0.06,0.01,0.05,0.03,0,0.88,1,1,58,1,1
0,0,0,0,3,1,0,0.33,1,0.33,0.67,0,255,1,0,0.04,0.04,0,0,0,0.04,1,1,45,5,1
0,1,1,0,55,1,0,0,0,0.02,1,0,255,1,0,0.74,0.98,0,0,0,0.02,0,3,50,2,1
0,46,51,0,20,20,0,0,0,1,0,0,255,255,1,0,0.07,0,0,0,0,0,3,50,2,0
0,0,0,0,509,1,0.01,0.96,1,0,1,0,255,1,0,1,0,0,0,0,0.97,1,1,45,1,1
0,277,25484,1,2,2,0,0,0,1,0,0,2,2,1,0,0.5,0,0,0,0,0,1,25,2,0
0,55,50,0,236,236,0,0,0,1,0,0,255,255,1,0,0.92,0,0,0,0,0,3,50,2,0
0,66,2809,1,1,1,0,0,0,1,0,0,194,7,0.02,0.04,0.01,0.29,0,0,0.09,0,1,48,2,0
0,1,1,0,77,1,0,0,0,0.01,0.34,0,255,1,0,0.59,0.57,0,0,0,0.43,0,3,50,2,1
0,7,140,0,1,1,0,0,0,1,0,0,255,11,0.04,0.02,0,0,0,0,0.02,0,1,19,2,0
0,0,0,0,2,1,0,1,1,0.5,1,0,255,1,0,0.99,0.99,0,0.02,0,0.97,1,1,50,1,1
0,46,48,0,45,45,0,0,0,1,0,0,255,255,1,0,0.17,0,0,0,0,0,3,50,2,0
0,55,54,0,511,511,0,0,0,1,0,0,255,255,1,0,0.85,0,0,0,0,0,3,50,2,0
0,44,133,0,65,144,0,0,0,1,0,0.01,255,255,1,0,0,0,0,0,0,0,3,12,2,0
0,43,141,0,131,211,0,0,0,1,0,0.01,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
1,6,1572,0,1,3,0,0,0,1,0,0.67,55,1,0.02,0.22,0.02,0,0,0,0.09,0,1,19,2,1
0,53,49,0,511,511,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,0,0,0,4,6,0,1,1,0.25,1,1,166,52,0.19,0.03,0.01,0.04,0,0,0.89,1,1,58,1,1
1,0,44,0,1,4,0,1,1,1,0,1,255,14,0.05,0.03,0,0,0,0,0.18,1,1,29,3,1
0,105,146,0,2,2,0,0,0,1,0,0,175,174,0.99,0.01,0.01,0,0,0,0,0,3,50,2,0
0,1,1,0,1,1,0,0,0,1,0,0,255,1,0,0.92,1,0,0,0,0,0,3,45,2,1
0,0,0,0,436,1,0.06,0.94,0,0,1,0,255,1,0,1,0,0,0.05,1,0.95,0,1,45,4,1
0,0,0,0,490,1,0.08,0.92,1,0,1,0,255,1,0,1,0,0,0.07,0,0.93,1,1,45,1,1
0,0,0,0,2,6,0,1,0.83,0.5,1,1,87,91,0.31,0.06,0.01,0.02,0,0,0.91,0.62,1,61,1,1
0,45,73,0,215,215,0,0,0,1,0,0,255,247,0.97,0.01,0.01,0,0,0,0,0,3,12,2,0
0,46,43,0,62,62,0,0,0,1,0,0,255,255,1,0,0.24,0,0,0,0,0,3,50,2,0
0,0,0,0,1,3,0,1,1,1,0,1,255,33,0.13,0.03,0,0,0,0,0.63,1,1,58,1,1
0,0,0,0,1,3,1,0,0,1,0,1,68,86,0.34,0.04,0.01,0.03,1,1,0,0,1,29,4,1
0,45,79,0,176,176,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,1,1,0,1,1,1,0,0,255,1,0,0.1,0.08,0,0,0,0.99,1,1,50,5,1
0,20,0,0,1,42,0,0,0,1,0,1,1,42,1,0,1,0.29,0,0,0,0,2,15,2,1
0,1,1,0,81,14,0,0,0,0.17,0.59,0,255,14,0.05,0.85,0.39,0,0.09,0,0.51,0,3,12,2,0
0,0,0,0,378,1,0.08,0.9,1,0,1,0,255,1,0,1,0,0,0.05,0,0.93,1,1,50,1,1
0,105,146,0,1,1,0,0,0,1,0,0,255,253,0.99,0.01,0.01,0,0,0,0,0,3,50,2,0
18,177,554,1,1,1,0,0,0,1,0,0,244,61,0.25,0.03,0,0,0,0,0,0,1,20,2,0
0,0,0,0,3,5,0,1,0.8,0.33,1,1,64,60,0.25,0.08,0.02,0.03,0.02,0,0.89,0.98,1,48,1,1
0,255,33119,1,1,1,0,0,0,1,0,0,255,201,0.79,0.09,0,0,0.01,0,0.16,0,1,25,2,0
0,214,254,1,4,4,0.25,0,0,1,0,0,255,255,1,0,0,0,0,0,0,0,1,25,2,0
0,0,15,0,1,5,0,1,0.6,1,0,0.6,255,52,0.2,0.03,0,0,0,0,0.52,0.69,1,61,3,1
0,15,94,0,1,3,0,1,0.67,1,0,0.67,145,128,0.5,0.02,0.01,0.02,0,0,0.84,0.52,1,61,3,1
0,0,0,0,1,1,1,0,0,1,0,0,80,1,0.01,1,1,0,1,1,0,0,1,50,6,1
0,0,0,0,1,1,1,0,0,1,0,0,9,1,0.11,1,1,0,1,1,0,0,1,50,6,1
0,0,87,1,1,1,0,0,0,1,0,0,193,85,0.25,0.03,0.01,0.02,0,0,0.01,0,1,55,2,0
0,44,75,0,162,162,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,414,1,0.18,0.8,1,0,1,0,255,1,0,0.94,0,0,0.15,0,0.83,1,1,45,1,1
0,46,79,0,323,323,0,0,0,1,0,0,255,254,1,0.01,0,0,0,0,0,0,3,12,2,0
0,54,51,0,177,177,0,0,0,1,0,0,255,255,1,0,0.69,0,0,0,0,0,3,50,2,0
0,0,44,0,3,2,0,1,1,0.33,1,1,112,59,0.25,0.04,0.01,0.03,0,0,0.88,0.98,1,29,3,1
0,54,55,0,509,509,0,0,0,1,0,0,255,255,1,0,0.86,0,0,0,0,0,3,50,2,0
0,441,199,1,1,22,0,0,0,1,0,0.14,255,252,0.99,0.01,0,0,0,0,0,0,1,25,2,0
0,0,0,0,1,2,0,1,1,1,0,1,130,52,0.18,0.04,0.01,0.04,0,0,0.89,1,1,58,1,1
0,105,105,0,1,1,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,50,2,0
0,0,0,0,1,5,0,1,1,1,0,1,199,53,0.2,0.03,0.01,0.04,0,0,0.88,1,1,58,1,1
0,0,0,0,503,1,0.04,0.96,1,0,1,0,255,1,0,1,0,0,0.06,0,0.94,1,1,45,1,1
0,0,0,0,1,5,1,0,0,1,0,1,49,86,0.35,0.06,0.02,0.03,1,1,0,0,1,29,4,1
0,54,52,0,509,509,0,0,0,1,0,0,255,254,1,0.01,0.82,0,0,0,0,0,3,50,2,0
0,0,0,0,472,1,0.05,0.95,0,0,1,0,255,1,0,1,0,0,0.09,1,0.91,0,1,45,4,1
0,0,0,0,484,1,0.04,0.96,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,1,45,1,1
0,0,0,0,133,1,0.13,0.86,1,0.01,1,0,255,1,0,0.47,0,0,0.07,0,0.39,1,1,50,1,1
0,55,54,0,511,511,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,9,137,0,1,1,0,0,0,1,0,0,255,1,0,0.02,0,0,0.01,0,0.8,0,1,19,2,0
0,46,46,0,160,240,0,0,0,1,0,0.01,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,42,42,0,100,180,0,0,0,1,0,0.01,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,0,0,0,3,7,0,1,0.86,0.33,1,1,17,59,0.24,0.29,0.06,0.03,0,0,0.82,1,1,48,1,1
0,46,46,0,118,118,0,0,0,1,0,0,255,255,1,0,0.45,0,0,0,0,0,3,50,2,0
0,0,0,0,1,7,1,0,0.57,1,0,0.57,208,86,0.34,0.01,0,0.02,1,1,0,0,1,61,4,1
0,0,15,0,2,6,0,0.5,0.5,1,0,0.5,110,77,0.34,0.05,0.01,0.03,0,0,0.88,0.65,1,61,3,1
0,0,0,0,1,3,1,0,0,1,0,1,12,5,0.33,0.25,0.08,0.4,1,1,0,0,1,48,4,1
0,0,0,0,503,1,0.07,0.93,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,1,45,1,1
0,45,45,0,140,220,0,0,0,1,0,0.01,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,55,56,0,511,511,0,0,0,1,0,0,255,255,1,0,0.85,0,0,0,0,0,3,50,2,0
0,0,0,0,444,1,0.03,0.95,0,0,1,0,255,1,0,1,0,0,0.03,1,0.97,0,1,45,4,1
0,0,12,0,1,9,0,1,0.56,1,0,0.78,255,33,0.13,0.02,0,0,0,0,0.19,0.52,1,61,3,1
0,1,1,0,62,1,0,0,0,0.02,1,0,255,1,0,0.69,0.99,0,0,0,0,0,3,45,2,1
0,105,147,0,0,0,0,0,0,0,0,0,255,254,1,0.01,0.01,0,0,0,0,0,3,50,2,0
0,44,115,0,1,3,0,0,0,1,0,0.67,255,240,0.94,0.01,0,0,0,0,0.04,0,3,12,2,0
0,310,2698,1,5,5,0,0,0,1,0,0,255,239,0.94,0.02,0,0,0,0,0.04,0,1,25,2,0
0,43,43,0,76,156,0,0,0,1,0,0.01,255,246,0.96,0.01,0.01,0,0,0,0,0,3,12,2,0
0,44,44,0,80,160,0,0,0,1,0,0.01,255,254,1,0.01,0.01,0,0,0,0,0,3,12,2,0
0,199,910,1,12,12,0,0,0,1,0,0,28,153,1,0,0.04,0.03,0,0.42,0,0,1,25,2,0
0,52,50,0,511,511,0,0,0,1,0,0,255,255,1,0,1,0,0,0,0,0,3,50,2,0
0,43,76,0,126,126,0,0,0,1,0,0,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,81,0,0,1,1,0,0,0,1,0,0,255,159,0.62,0.02,0.62,0,0,0,0,0,1,20,2,0
1,192,0,0,1,1,0,0,0,1,0,0,255,1,0,0.02,0,0,0,0,0,0,1,20,2,0
0,1,1,0,380,1,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0,3,45,2,1
0,190,0,0,2,2,0,0,0,1,0,0,2,2,1,0,1,0,0,0,0,0,1,20,2,0
0,53,53,0,511,511,0,0,0,1,0,0,255,255,1,0,0.83,0,0,0,0,0,3,50,2,0
0,0,0,0,285,1,0.15,0.84,1,0,1,0,255,1,0,0.95,0,0,0.16,0,0.76,1,1,50,1,1
0,0,0,0,1,1,0,1,1,1,0,0,255,1,0,0.51,0.48,0,0,0,0.9,1,1,50,5,1
0,1,1,0,48,1,0,0,0,0.02,1,0,255,1,0,0.6,0.97,0,0,0,0.03,0,3,50,2,1
0,54,50,0,235,235,0,0,0,1,0,0,255,255,1,0,0.97,0,0,0,0,0,3,50,2,0
0,0,0,0,494,1,0.01,0.99,1,0,1,0,255,1,0,1,0,0,0,0,1,1,1,45,1,1
13,147,307,0,1,1,0,0,0,1,0,0,30,13,0.43,0.1,0.03,0,0,0,0.13,0.31,1,61,2,0
1,0,3,0,1,11,0,1,0.82,1,0,1,255,46,0.18,0.37,0,0,0,0,0.18,0.48,1,61,3,1
0,0,0,0,2,1,0,1,1,0.5,1,0,255,1,0,1,1,0,0,0,1,1,1,50,1,1
0,0,36,1,2,2,0,1,1,0.5,1,1,127,59,0.27,0.04,0.01,0.03,0.01,0,0.96,0.58,1,48,3,1
0,0,0,0,429,1,0.15,0.85,1,0,1,0,255,1,0,0.94,0,0,0.14,0,0.86,1,1,45,1,1
0,0,0,0,2,9,0,0.5,0.78,0.5,1,0.89,235,84,0.33,0.02,0,0.02,0,0,0.89,0.7,1,61,1,1
7,0,44,0,2,8,0,1,1,0.5,1,1,255,20,0.08,0.03,0,0,0,0,0.25,0.95,1,29,3,1
0,0,0,0,511,1,0.14,0.86,1,0,1,0,255,1,0,0.93,0,0,0.13,0,0.87,1,1,45,1,1
239,323,272,1,7,22,0,0,0,1,0,0.09,255,239,0.94,0.02,0,0,0,0,0.04,0,1,25,2,0
0,6408,0,0,3,3,0,0,0,1,0,0,172,24,0.14,0.05,0.22,0,0,0,0,0,2,16,2,0
0,0,0,0,458,1,0.13,0.87,1,0,1,0,255,1,0,0.92,0,0,0.13,0,0.87,1,1,45,1,1
0,0,0,0,153,1,0.11,0.88,1,0.01,1,0,255,1,0,0.55,0,0,0.07,0,0.47,1,1,50,1,1
0,0,0,0,1,3,0,1,1,1,0,1,198,65,0.25,0.02,0.01,0.03,0,0,0.85,1,1,48,1,1
0,0,0,0,1,1,0,0,0,1,0,0,255,1,0,0.89,0.87,0,0,0,0.86,0,1,50,11,1
0,0,0,0,428,1,0.07,0.91,1,0,1,0,255,1,0,1,0,0,0.05,0,0.93,1,1,50,1,1
0,0,83,1,2,1,0,0,0,0.5,1,0,255,141,0.55,0.02,0,0,0,0,0,0.01,1,55,2,0
0,303,2507,1,3,3,0,0,0,1,0,0,255,227,0.89,0.01,0,0,0,0,0.03,0,1,25,2,0
0,268,13698,1,3,30,0.33,0,0,1,0,0.1,31,255,1,0,0.03,0.03,0.03,0,0,0,1,25,2,0
0,43,43,0,153,153,0,0,0,1,0,0,255,240,0.94,0.01,0,0,0,0,0,0,3,12,2,0
0,0,0,0,143,1,0.12,0.87,1,0.01,1,0,255,1,0,0.51,0,0,0.07,0,0.43,1,1,50,1,1
0,0,0,0,511,1,0.12,0.88,1,0,1,0,255,1,0,1,0,0,0.11,0,0.89,1,1,45,1,1
0,0,0,0,508,1,0.02,0.98,1,0,1,0,255,1,0,1,0,0,0,0,1,1,1,45,1,1
0,44,76,0,326,326,0,0,0,1,0,0,253,230,0.91,0.01,0,0,0,0,0,0,3,12,2,0
0,1,1,0,121,1,0,0,0,0.01,0.88,0,255,1,0,0.9,1,0,0,0,0,0,3,50,2,1
0,0,0,0,3,19,0,1,0.89,0.33,1,1,36,61,0.25,0.14,0.03,0.03,0,0,0.86,1,1,48,1,1
0,0,0,0,8,1,0,0.25,1,0.12,1,0,46,2,0.02,0.33,0.02,1,0,0,0.07,1,1,67,1,1
0,0,0,0,510,1,0.04,0.96,1,0,1,0,255,1,0,1,0,0,0.04,0,0.96,1,1,45,1,1
0,8,0,0,1,12,0,0,0,1,0,1,2,100,1,0,1,0.5,0,0,0,0,2,15,2,1
0,1,1,0,221,1,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0,3,45,2,1
0,7673,0,0,1,1,0,0,0,1,0,0,131,19,0.15,0.11,0.15,0,0,0,0,0,1,20,2,0
0,1,1,0,185,1,0,0,0,0.01,1,0,255,1,0,0.76,0.99,0,0,0,0,0,3,45,2,1
0,0,0,0,1,1,1,0,0,1,0,0,192,1,0.01,0.99,0.99,0,0.99,1,0,0,1,50,6,1
0,0,0,0,1,1,1,0,0,1,0,0,127,1,0.01,1,1,0,1,1,0,0,1,50,6,1
0,0,0,0,1,1,1,0,0,1,0,0,54,1,0.02,1,1,0,1,1,0,0,1,50,6,1
0,245,0,0,2,2,0,0,0,1,0,0,88,16,0.14,0.06,0.14,0.12,0,0,0.03,0,1,20,2,0
0,1,1,0,311,1,0,0,0,0,1,0,255,1,0,1,1,0,0,0,0,0,3,45,2,1
0,0,0,0,4,8,0,1,1,0.25,1,1,255,4,0.02,0.03,0,0,0,0,0.08,1,1,58,1,1
0,692,395,1,1,1,0,0,0,1,0,0,159,62,0.31,0.03,0.01,0.03,0.63,0,0,0,1,55,2,0
1,0,15,0,1,5,0,1,0.6,1,0,0.6,235,89,0.34,0.02,0,0.02,0,0,0.87,0.65,1,61,3,1
0,1,0,0,9,1,0,0,0,0.11,0.56,0,255,1,0,0.27,1,0,0,0,0,0,3,50,2,0
0,0,44,0,2,4,0,1,1,0.5,1,1,255,48,0.19,0.03,0,0,0.01,0.02,0.71,0.98,1,29,3,1
0,1480,0,0,18,18,0,0,0,1,0,0,255,18,0.07,0.02,0.07,0,0,0,0,0,2,16,2,0
0,0,0,0,442,1,0.06,0.94,1,0,1,0,255,1,0,1,0,0,0.05,0,0.95,1,1,45,1,1
0,55,54,0,511,511,0,0,0,1,0,0,255,255,1,0,0.83,0,0,0,0,0,3,50,2,0
0,43,43,0,143,221,0,0,0,0.99,0.01,0.01,255,255,1,0,0.01,0,0,0,0,0,3,12,2,0
0,105,146,0,1,1,0,0,0,1,0,0,255,253,0.99,0.01,0,0,0,0,0,0,3,50,2,0
